cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
23,Quintana Roo,001,Cozumel,6200240481,Población de 5 años y más hablante de Tzotzil (Tsotsil),2020,78,Personas
23,Quintana Roo,001,Cozumel,6200240486,Porcentaje de hombres de 25 a 29 años,2015,4.0519426,Porcentaje
23,Quintana Roo,001,Cozumel,6200240486,Porcentaje de hombres de 25 a 29 años,2020,4.08018149189043,Porcentaje
23,Quintana Roo,001,Cozumel,6200240488,Porcentaje de la población de 15 a 29 años con limitación en la actividad,2020,6.171875,Porcentaje
23,Quintana Roo,001,Cozumel,6200240493,Porcentaje de la población de 5 años y más hablante de lengua indígena,2020,7.94407411038134,Porcentaje
23,Quintana Roo,001,Cozumel,6200240495,Porcentaje de la población con discapacidad por otra causa,2020,16.0977045320777,Porcentaje
23,Quintana Roo,001,Cozumel,6200240496,Población de 5 años y más hablante de Náhuatl,2020,102,Personas
23,Quintana Roo,001,Cozumel,6200240497,Población no católica,2020,13902,Miles de personas
23,Quintana Roo,001,Cozumel,6200240499,Porcentaje de la población que profesa la religión protestante y evangélica,2020,15.4311375894207,Porcentaje
23,Quintana Roo,001,Cozumel,6200240507,Porcentaje de mujeres de 50 a 54 años,2015,2.3714454,Porcentaje
23,Quintana Roo,001,Cozumel,6200240507,Porcentaje de mujeres de 50 a 54 años,2020,2.93118432487951,Porcentaje
23,Quintana Roo,001,Cozumel,6200240509,Tasa de monolingüismo de la población de 5 años y más hablante de Tarahumara,2020,0,Porcentaje
23,Quintana Roo,001,Cozumel,6200240518,Porcentaje de hombres de 30 a 34 años,2015,3.8956981,Porcentaje
23,Quintana Roo,001,Cozumel,6200240518,Porcentaje de hombres de 30 a 34 años,2020,4.18853485930992,Porcentaje
23,Quintana Roo,001,Cozumel,6200240520,Porcentaje de hombres de 20 a 24 años,2015,4.2371214,Porcentaje
23,Quintana Roo,001,Cozumel,6200240520,Porcentaje de hombres de 20 a 24 años,2020,4.03954897910812,Porcentaje
23,Quintana Roo,001,Cozumel,6200240521,Población de 5 años y más hablante de Zoque,2020,2,Personas
23,Quintana Roo,001,Cozumel,6200240522,Tasa de monolingüismo de la población de 5 años y más hablante de Purépecha (Tarasco),2020,0,Porcentaje
23,Quintana Roo,001,Cozumel,6200240532,Porcentaje de hombres de 45 a 49 años,2015,3.1052163,Porcentaje
23,Quintana Roo,001,Cozumel,6200240532,Porcentaje de hombres de 45 a 49 años,2020,3.61403627580447,Porcentaje
23,Quintana Roo,001,Cozumel,6200240533,Porcentaje de hombres de 50 a 54 años,2015,2.2371908,Porcentaje
23,Quintana Roo,001,Cozumel,6200240533,Porcentaje de hombres de 50 a 54 años,2020,3.03728033047777,Porcentaje
23,Quintana Roo,001,Cozumel,6200240534,Tasa de monolingüismo de la población de 5 años y más hablante de Resto de lenguas,2020,0,Porcentaje
23,Quintana Roo,001,Cozumel,6200240535,Población de 5 años y más hablante de Mazateco,2020,1,Personas
23,Quintana Roo,001,Cozumel,6200240536,Tasa de monolingüismo de la población de 5 años y más hablante de Tlapaneco,2020,0,Porcentaje
23,Quintana Roo,001,Cozumel,6200240537,Tasa de monolingüismo de la población de 5 años y más hablante de Tzeltal (Tseltal),2020,0.84033613445378,Porcentaje
23,Quintana Roo,001,Cozumel,6200240538,Población de 5 años y más hablante del Resto de lenguas,2020,79,Personas
23,Quintana Roo,001,Cozumel,6200240539,Tasa de monolingüismo de la población de 5 años y más hablante de Lenguas chinantecas,2020,0,Porcentaje
23,Quintana Roo,001,Cozumel,6200240540,Porcentaje de la población con discapacidad por enfermedad,2020,27.692760447322,Porcentaje
23,Quintana Roo,001,Cozumel,6200240548,Porcentaje de mujeres de 25 a 29 años,2015,4.7614087,Porcentaje
23,Quintana Roo,001,Cozumel,6200240548,Porcentaje de mujeres de 25 a 29 años,2020,4.27092856578517,Porcentaje
23,Quintana Roo,001,Cozumel,6200240549,Porcentaje de mujeres de 30 a 34 años,2015,4.314665,Porcentaje
23,Quintana Roo,001,Cozumel,6200240549,Porcentaje de mujeres de 30 a 34 años,2020,4.22352396753914,Porcentaje
23,Quintana Roo,001,Cozumel,6205370864,Porcentaje de población que se considera afrodescendiente,2015,0.3888214,Porcentaje
23,Quintana Roo,001,Cozumel,6205370864,Porcentaje de población que se considera afrodescendiente,2020,1.59546859837971,Porcentaje
23,Quintana Roo,001,Cozumel,6207019007,Porcentaje de la población de 12 años y más viuda,2015,3.1872629,Porcentaje
23,Quintana Roo,001,Cozumel,6207019007,Porcentaje de la población de 12 años y más viuda,2020,3.34533432329826,Porcentaje
23,Quintana Roo,001,Cozumel,6207019009,Porcentaje de la población de 12 años y más casada,2015,39.116137,Porcentaje
23,Quintana Roo,001,Cozumel,6207019009,Porcentaje de la población de 12 años y más casada,2020,35.0741773251334,Porcentaje
23,Quintana Roo,001,Cozumel,6207019010,Porcentaje de población de 25 años y más alfabeta,2015,94.69943,Porcentaje
23,Quintana Roo,001,Cozumel,6207019010,Porcentaje de población de 25 años y más alfabeta,2020,96.6679367498571,Porcentaje
23,Quintana Roo,001,Cozumel,6207019011,Porcentaje de la población de 12 años y más soltera,2015,32.685068,Porcentaje
23,Quintana Roo,001,Cozumel,6207019011,Porcentaje de la población de 12 años y más soltera,2020,32.9041928750543,Porcentaje
23,Quintana Roo,001,Cozumel,6207019012,Porcentaje de la población de 12 años y más separada,2015,5.2138978,Porcentaje
23,Quintana Roo,001,Cozumel,6207019012,Porcentaje de la población de 12 años y más separada,2020,5.46768838518975,Porcentaje
23,Quintana Roo,001,Cozumel,6207019016,Porcentaje de la población de 12 años y más divorciada,2015,2.1650175,Porcentaje
23,Quintana Roo,001,Cozumel,6207019016,Porcentaje de la población de 12 años y más divorciada,2020,2.59865794376812,Porcentaje
23,Quintana Roo,001,Cozumel,6207019017,Porcentaje de población afiliada a otra institución,2015,1.0560911,Porcentaje
23,Quintana Roo,001,Cozumel,6207019017,Porcentaje de población afiliada a otra institución,2020,0.56617126680821,Porcentaje
23,Quintana Roo,001,Cozumel,6207019018,Porcentaje de población afiliada a servicios de salud,2015,84.153214,Porcentaje
23,Quintana Roo,001,Cozumel,6207019018,Porcentaje de población afiliada a servicios de salud,2020,78.1226728048203,Porcentaje
23,Quintana Roo,001,Cozumel,6207019019,Porcentaje de la población de 12 años y más en unión libre,2015,17.348412,Porcentaje
23,Quintana Roo,001,Cozumel,6207019019,Porcentaje de la población de 12 años y más en unión libre,2020,20.5441071403555,Porcentaje
23,Quintana Roo,001,Cozumel,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2015,4.1857918,Porcentaje
23,Quintana Roo,001,Cozumel,6207019020,Porcentaje de población de 15 años y más sin escolaridad,2020,3.1173804430749,Porcentaje
23,Quintana Roo,001,Cozumel,6207019022,Porcentaje de viviendas particulares habitadas propias,2015,43.986582,Porcentaje
23,Quintana Roo,001,Cozumel,6207019022,Porcentaje de viviendas particulares habitadas propias,2020,56.2250131244195,Porcentaje
23,Quintana Roo,001,Cozumel,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2015,2.1289446,Porcentaje
23,Quintana Roo,001,Cozumel,6207019023,Porcentaje de hijos fallecidos de las mujeres de 15 a 49 años,2020,3.4071935931177,Porcentaje
23,Quintana Roo,001,Cozumel,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2015,61.326194,Porcentaje
23,Quintana Roo,001,Cozumel,6207019024,Porcentaje de la población de 3 a 5 años que asiste a la escuela,2020,57.9506065857886,Porcentaje
23,Quintana Roo,001,Cozumel,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2015,98.292509,Porcentaje
23,Quintana Roo,001,Cozumel,6207019026,Porcentaje de la población de 6 a 11 años que asiste a la escuela,2020,94.317529560326,Porcentaje
23,Quintana Roo,001,Cozumel,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2015,94.622605,Porcentaje
23,Quintana Roo,001,Cozumel,6207019028,Porcentaje de la población de 12 a 14 años que asiste a la escuela,2020,92.9832303618711,Porcentaje
23,Quintana Roo,001,Cozumel,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2015,41.066685,Porcentaje
23,Quintana Roo,001,Cozumel,6207019029,Porcentaje de la población de 15 a 24 años que asiste a la escuela,2020,44.0428939488894,Porcentaje
23,Quintana Roo,001,Cozumel,6207019030,Porcentaje de población de 12 años y más económicamente activa,2015,59.6533,Porcentaje
23,Quintana Roo,001,Cozumel,6207019030,Porcentaje de población de 12 años y más económicamente activa,2020,67.8691004861101,Porcentaje
23,Quintana Roo,001,Cozumel,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2015,52.949703,Porcentaje
23,Quintana Roo,001,Cozumel,6207019031,Porcentaje de población de 15 años y más con escolaridad básica,2020,47.0643670251754,Porcentaje
23,Quintana Roo,001,Cozumel,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2015,11.661783,Porcentaje
23,Quintana Roo,001,Cozumel,6207019034,Porcentaje de población de 3 años y más hablante de lengua indígena,2020,7.66497461928934,Porcentaje
23,Quintana Roo,001,Cozumel,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2015,40.136895,Porcentaje
23,Quintana Roo,001,Cozumel,6207019035,Porcentaje de la población de 12 años y más No Económicamente Activa,2020,31.9529860050712,Porcentaje
23,Quintana Roo,001,Cozumel,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2015,97.403342,Porcentaje
23,Quintana Roo,001,Cozumel,6207019039,Porcentaje de la población de 12 años y más económicamente activa ocupada,2020,98.437467748261,Porcentaje
23,Quintana Roo,001,Cozumel,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2015,37.403342,Porcentaje
23,Quintana Roo,001,Cozumel,6207019040,Porcentaje de la población femenina de 12 años y más económicamente activa,2020,41.205853819638,Porcentaje
23,Quintana Roo,001,Cozumel,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2015,45.419531,Porcentaje
23,Quintana Roo,001,Cozumel,6207019042,Porcentaje de viviendas particulares habitadas que disponen de Internet,2020,70.4072329433217,Porcentaje
23,Quintana Roo,001,Cozumel,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2015,62.596658,Porcentaje
23,Quintana Roo,001,Cozumel,6207019043,Porcentaje de la población masculina de 12 años y más económicamente activa,2020,58.794146180362,Porcentaje
23,Quintana Roo,001,Cozumel,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2015,35.9397,Porcentaje
23,Quintana Roo,001,Cozumel,6207019046,Porcentaje de viviendas particulares habitadas que disponen de computadora,2020,42.2314237957757,Porcentaje
23,Quintana Roo,001,Cozumel,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2015,37.195077,Porcentaje
23,Quintana Roo,001,Cozumel,6207019047,Porcentaje de la población de 12 años y más no económicamente activa que estudia,2020,40.7339208207287,Porcentaje
23,Quintana Roo,001,Cozumel,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2015,23.908722,Porcentaje
23,Quintana Roo,001,Cozumel,6207019050,Porcentaje de viviendas particulares habitadas que disponen de teléfono fijo,2020,38.9758395380641,Porcentaje
23,Quintana Roo,001,Cozumel,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2015,0.284205,Porcentaje
23,Quintana Roo,001,Cozumel,6207019051,Porcentaje de la población de 12 años y más sin especificar su situación conyugal,2020,0.065842007200594,Porcentaje
23,Quintana Roo,001,Cozumel,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2015,97.952651,Porcentaje
23,Quintana Roo,001,Cozumel,6207019054,Porcentaje de la población femenina de 12 años y más económicamente activa ocupada,2020,98.8428592896859,Porcentaje
23,Quintana Roo,001,Cozumel,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2015,89.170049,Porcentaje
23,Quintana Roo,001,Cozumel,6207019055,Porcentaje de viviendas particulares habitadas que disponen de teléfono celular,2020,93.5913994833612,Porcentaje
23,Quintana Roo,001,Cozumel,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2015,97.075115,Porcentaje
23,Quintana Roo,001,Cozumel,6207019056,Porcentaje de la población masculina de 12 años y más económicamente activa ocupada,2020,98.153349248701,Porcentaje
23,Quintana Roo,001,Cozumel,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2015,72.852646,Porcentaje
23,Quintana Roo,001,Cozumel,6207019057,Porcentaje de viviendas particulares habitadas que disponen de televisión de paga,2020,56.5491566631211,Porcentaje
23,Quintana Roo,001,Cozumel,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2015,0.094231,Porcentaje
23,Quintana Roo,001,Cozumel,6207019058,Porcentaje de población de 3 años y más hablante de lengua indígena que no habla español,2020,1.09348529185276,Porcentaje
23,Quintana Roo,001,Cozumel,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2015,0.2098058,Porcentaje
23,Quintana Roo,001,Cozumel,6207019059,Porcentaje de población de 12 años con condición de actividad económica no especificada,2020,0.177913508818626,Porcentaje
23,Quintana Roo,001,Cozumel,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2015,5.8834433,Porcentaje
23,Quintana Roo,001,Cozumel,6207019060,Porcentaje de la población de 12 años y más no económicamente activa que es pensionada o jubilada,2020,7.85216361962383,Porcentaje
23,Quintana Roo,001,Cozumel,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2015,45.076741,Porcentaje
23,Quintana Roo,001,Cozumel,6207019064,Porcentaje de la población de 12 años y más no económicamente activa que se dedica a los quehaceres del hogar,2020,39.3748081897497,Porcentaje
23,Quintana Roo,001,Cozumel,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2015,9.2199896,Porcentaje
23,Quintana Roo,001,Cozumel,6207019065,Porcentaje de la población de 12 años y más no económicamente activa que realiza otras actividades no económicas,2020,9.83383752027708,Porcentaje
23,Quintana Roo,001,Cozumel,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2015,2.6247498,Porcentaje
23,Quintana Roo,001,Cozumel,6207019070,Porcentaje de la población de 12 años y más no económicamente activa con alguna limitación física o mental que les impide trabajar,2020,2.20526984962076,Porcentaje
23,Quintana Roo,001,Cozumel,6207020032,Porcentaje de hombres,2015,49.270381,Porcentaje
23,Quintana Roo,001,Cozumel,6207020032,Porcentaje de hombres,2020,50.1150903797983,Porcentaje
23,Quintana Roo,001,Cozumel,6207020033,Porcentaje de mujeres,2015,50.729619,Porcentaje
23,Quintana Roo,001,Cozumel,6207020033,Porcentaje de mujeres,2020,49.8849096202017,Porcentaje
23,Quintana Roo,001,Cozumel,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2015,1.3363202,Promedio
23,Quintana Roo,001,Cozumel,6207020035,Promedio de ocupantes por cuarto (Índice de hacinamiento),2020,1.24461123125415,Promedio
23,Quintana Roo,001,Cozumel,6207049066,Población de 6 a 14 años que sabe leer y escribir,2020,11889,Porcentaje
23,Quintana Roo,001,Cozumel,6207049067,Población de 6 a 14 años que no sabe leer y escribir,2020,1281,Porcentaje
23,Quintana Roo,001,Cozumel,6207049068,Porcentaje de la población de 3 años y más que asiste a la escuela,2020,26.2094203753984,Porcentaje
23,Quintana Roo,001,Cozumel,6207049069,Porcentaje de la población de 3 años y más que no asiste a la escuela,2020,73.7008617636643,Porcentaje
23,Quintana Roo,001,Cozumel,6207049070,Población de 6 a 14 años que no especificó si sabe o no leer y escribir,2020,73,Porcentaje
23,Quintana Roo,001,Cozumel,6207049071,Porcentaje de la población de 3 años y más que no especificó si asiste o no a la escuela,2020,0.0897178609373155,Porcentaje
23,Quintana Roo,001,Cozumel,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2010,87.8697954711468,Porcentaje
23,Quintana Roo,001,Cozumel,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2015,92.822828,Porcentaje
23,Quintana Roo,001,Cozumel,6207068394,Porcentaje de viviendas con agua entubada dentro de la vivienda,2020,94.4613280656435,Porcentaje
23,Quintana Roo,001,Cozumel,6207129629,Porcentaje de la población nacional/estatal que representa,2020,4.77000621641187,Porcentaje
23,Quintana Roo,001,Cozumel,6207129630,Promedio de ocupantes por dormitorio,2020,2.04593294765456,Promedio
23,Quintana Roo,001,Cozumel,6207129631,Porcentaje de viviendas particulares habitadas que disponen de tinaco,2020,93.5268196322747,Porcentaje
23,Quintana Roo,001,Cozumel,6207129632,Porcentaje de viviendas particulares habitadas que disponen de cisterna o aljibe,2020,36.5749886035557,Porcentaje
23,Quintana Roo,001,Cozumel,6207129635,Porcentaje de viviendas particulares habitadas que disponen de Automóvil o camioneta,2020,41.0803829205288,Porcentaje
23,Quintana Roo,001,Cozumel,6207129636,Porcentaje de viviendas particulares habitadas que disponen de motocicleta o motoneta,2020,57.2329433216836,Porcentaje
23,Quintana Roo,001,Cozumel,6207129637,Porcentaje de viviendas particulares habitadas que disponen de bicicleta como medio de transporte,2020,35.3327761738338,Porcentaje
23,Quintana Roo,001,Cozumel,6207129638,Porcentaje de la población con algún tipo de  discapacidad,2020,3.79346918511498,Porcentaje
23,Quintana Roo,001,Cozumel,6207129639,Porcentaje de la población entre 0 y 17 años con algún tipo de  discapacidad,2020,2.08174470032027,Porcentaje
23,Quintana Roo,001,Cozumel,6207129640,Porcentaje de la población entre 18 y 29 años con algún tipo de  discapacidad,2020,2.04861111111111,Porcentaje
23,Quintana Roo,001,Cozumel,6207129641,Porcentaje de la población entre 30 y 59 años con algún tipo de  discapacidad,2020,2.92168593888337,Porcentaje
23,Quintana Roo,001,Cozumel,6207129642,Porcentaje de la población de 60 años y más con algún tipo de  discapacidad,2020,17.5620363264262,Porcentaje
23,Quintana Roo,001,Cozumel,6207129643,Porcentaje de la población de 5 y más años migrante según causa: Trabajo,2020,47.3634945397816,Porcentaje
23,Quintana Roo,001,Cozumel,6207129644,Porcentaje de la población de 5 y más años migrante según causa: Familiar,2020,35.3666146645866,Porcentaje
23,Quintana Roo,001,Cozumel,6207129645,Porcentaje de la población de 5 y más años migrante según causa: Educativa,2020,3.93135725429017,Porcentaje
23,Quintana Roo,001,Cozumel,6207129646,Porcentaje de la población de 5 y más años migrante según causa: Inseguridad delictiva o violencia,2020,4.25897035881435,Porcentaje
23,Quintana Roo,001,Cozumel,6207129647,Porcentaje de la población de 5 y más años migrante según causa: Otra causa,2020,6.81747269890796,Porcentaje
23,Quintana Roo,001,Cozumel,6207129648,Promedio de hijos nacidos vivos por grupo de edad: 15-19,2020,0.091334250343879,Promedio
23,Quintana Roo,001,Cozumel,6207129649,Promedio de hijos nacidos vivos por grupo de edad: 20-24,2020,0.608232584916523,Promedio
23,Quintana Roo,001,Cozumel,6207129650,Promedio de hijos nacidos vivos por grupo de edad: 25-29,2020,1.11478444855858,Promedio
23,Quintana Roo,001,Cozumel,6207129651,Promedio de hijos nacidos vivos por grupo de edad: 30-34,2020,1.65222043873729,Promedio
23,Quintana Roo,001,Cozumel,6207129652,Promedio de hijos nacidos vivos por grupo de edad: 35-39,2020,1.98637316561845,Promedio
23,Quintana Roo,001,Cozumel,6207129653,Promedio de hijos nacidos vivos por grupo de edad: 40-44,2020,2.23232908458864,Promedio
23,Quintana Roo,001,Cozumel,6207129654,Promedio de hijos nacidos vivos por grupo de edad: 45-49,2020,2.37825370675453,Promedio
23,Quintana Roo,001,Cozumel,6207129812,Porcentaje de viviendas particulares habitadas que disponen de refrigerador,2020,91.5134478042851,Porcentaje
23,Quintana Roo,001,Cozumel,6207129813,Porcentaje de viviendas particulares habitadas que disponen de lavadora,2020,76.1016562832396,Porcentaje
23,Quintana Roo,001,Cozumel,6207129818,Porcentaje de la población derechohabiente en Instituto de Salud para el Bienestar (IMSS-PROSPERA o IMSS-BIENESTAR),2020,0.241200514175946,Porcentaje
23,Quintana Roo,002,Felipe Carrillo Puerto,1001000001,Superficie continental,2020,12938.32924107,Kilómetros cuadrados
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000001,Población total,1995,56001,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000001,Población total,2000,60365,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000001,Población total,2005,65373,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000001,Población total,2010,75026,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000001,Población total,2020,83990,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000002,Población total hombres,1995,28663,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000002,Población total hombres,2000,30682,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000002,Población total hombres,2005,33288,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000002,Población total hombres,2010,37994,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000002,Población total hombres,2020,41954,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000003,Población total mujeres,1995,27338,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000003,Población total mujeres,2000,29683,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000003,Población total mujeres,2005,32085,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000003,Población total mujeres,2010,37032,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000003,Población total mujeres,2020,42036,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000004,Porcentaje de población de 15 a 29 años,1995,28.9,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000004,Porcentaje de población de 15 a 29 años,2000,27.9,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000004,Porcentaje de población de 15 a 29 años,2005,27.9,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000004,Porcentaje de población de 15 a 29 años,2010,28.3,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000004,Porcentaje de población de 15 a 29 años,2015,26.39402021,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000004,Porcentaje de población de 15 a 29 años,2020,26.2056306467377,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000005,Porcentaje de hombres de 15 a 29 años,1995,28.3,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000005,Porcentaje de hombres de 15 a 29 años,2000,27,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000005,Porcentaje de hombres de 15 a 29 años,2005,27.4,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000005,Porcentaje de hombres de 15 a 29 años,2010,28,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000005,Porcentaje de hombres de 15 a 29 años,2015,13.09975288,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000005,Porcentaje de hombres de 15 a 29 años,2020,26.2074067003913,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000006,Porcentaje de mujeres de 15 a 29 años,1995,29.6,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000006,Porcentaje de mujeres de 15 a 29 años,2000,28.7,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000006,Porcentaje de mujeres de 15 a 29 años,2005,28.4,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000006,Porcentaje de mujeres de 15 a 29 años,2010,28.5,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000006,Porcentaje de mujeres de 15 a 29 años,2015,13.29426733,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000006,Porcentaje de mujeres de 15 a 29 años,2020,26.2038580614432,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000007,Porcentaje de población de 60 y más años,1995,4.8,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000007,Porcentaje de población de 60 y más años,2000,5.5,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000007,Porcentaje de población de 60 y más años,2005,6.3,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000007,Porcentaje de población de 60 y más años,2010,7,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000007,Porcentaje de población de 60 y más años,2015,8.367791343,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000007,Porcentaje de población de 60 y más años,2020,9.4710243390784,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000008,Porcentaje de hombres de 60 y más años,1995,5.6,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000008,Porcentaje de hombres de 60 y más años,2000,6.2,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000008,Porcentaje de hombres de 60 y más años,2005,6.9,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000008,Porcentaje de hombres de 60 y más años,2010,7.5,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000008,Porcentaje de hombres de 60 y más años,2015,4.35027281,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000008,Porcentaje de hombres de 60 y más años,2020,9.98138780185167,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000009,Porcentaje de mujeres de 60 y más años,1995,4,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000009,Porcentaje de mujeres de 60 y más años,2000,4.7,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000009,Porcentaje de mujeres de 60 y más años,2005,5.6,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000009,Porcentaje de mujeres de 60 y más años,2010,6.6,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000009,Porcentaje de mujeres de 60 y más años,2015,4.017518534,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000009,Porcentaje de mujeres de 60 y más años,2020,8.96165753750893,No especificada
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000010,Edad mediana,1995,ND,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000010,Edad mediana,2000,18,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000010,Edad mediana,2005,20,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000010,Edad mediana,2010,21,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000010,Edad mediana,2015,22.519509,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000010,Edad mediana,2020,25,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000011,Edad mediana hombres,1995,ND,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000011,Edad mediana hombres,2000,18,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000011,Edad mediana hombres,2005,20,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000011,Edad mediana hombres,2010,21,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000011,Edad mediana hombres,2020,25,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000012,Edad mediana mujeres,1995,ND,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000012,Edad mediana mujeres,2000,18,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000012,Edad mediana mujeres,2005,20,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000012,Edad mediana mujeres,2010,21,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000012,Edad mediana mujeres,2020,25,Años
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000014,Población en hogares censales,1995,ND,Personas
23,Quintana Roo,002,Felipe Carrillo Puerto,1002000014,Población en hogares censales,2000,59831,Personas
